,Living_space,Num_of_rooms,Renovation,Total_area,Kitchen_area,Floor,Appliances_2,Appliances_3,Appliances_4,Appliances_5,Appliances_7,Appliances_8,Appliances_9,Appliances_10,Balcony_1,Balcony_2,Furniture_1,Furniture_2,Furniture_3,Internet_tv_1,Internet_tv_2,Bathroom_1,Bathroom_2,Utilities_1,Room_type_1,Room_type_2,Studio,Floors_in_b,district_1,district_2,district_3,district_4,district_5,district_6,district_7,1st_floor,Metro_d,Center_d
411,82.0,3,2,104.3,14.2,9,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,16,0,0,0,1,0,0,0,0,1.4382392451767654,3.3408451342939594
412,36.04518140997857,2,3,67.0,25.0,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,20,0,1,0,0,0,0,0,0,0.45302149296826216,1.3723911011271945
413,22.0,1,1,40.0,10.0,3,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,18,0,0,0,0,0,1,0,0,12.088586899384378,15.983786975170363
414,30.55058085162998,2,2,75.0,10.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,5.6033194693599295,6.136401164959345
415,22.02533144383583,1,1,34.0,4.0,4,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,3.3000824188328224,5.517323000728471
416,96.0,3,2,110.0,14.0,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,8,0,1,0,0,0,0,0,0,0.5941028261591245,0.6005406868796769
417,18.502474623401305,1,2,35.1,8.0,8,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,24,0,0,1,0,0,0,0,0,0.5295690879615405,5.924603599971718
418,20.0,1,1,32.0,7.0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,4.288498411784391,6.485803221983752
419,80.0,2,3,110.0,23.0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,8,0,1,0,0,0,0,0,0,0.7574723322262693,1.5973783789394704
420,72.77727257637892,3,2,89.0,8.0,4,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,18,1,0,0,0,0,0,0,0,2.489373555963914,7.67658417649717
421,29.0,2,1,45.6,7.2,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,5,0,1,0,0,0,0,0,1,1.3109329210819973,1.2933922934658548
422,18.42274767939071,1,1,38.0,11.0,5,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,12,0,0,0,0,0,0,1,0,2.771196815989457,7.766727915984489
423,17.70237878343536,1,2,30.0,12.0,8,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0.6419338151205438,5.8297086334073365
424,53.52813593633201,3,2,86.0,10.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,3.037124598896649,7.159810848772303
425,17.52661487354039,1,1,18.0,7.0,3,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0.5356196204132783,2.0192921076801933
426,30.130690758676838,2,2,50.0,10.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1,0,0,0,0,0,0,0,5.486855360059778,7.637919698606565
427,54.16508790239736,2,3,70.0,8.0,16,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,19,0,0,0,1,0,0,0,0,3.0491319542657696,3.9669089364685677
428,39.75317780220144,2,2,70.0,10.0,2,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,9,1,0,0,0,0,0,0,0,4.418481818744528,4.885387371057416
429,58.0,2,2,72.0,7.0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,1.365663089444674,3.4791862120219843
430,30.0,2,1,51.0,10.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,3.150887848129479,6.901910942093818
431,12.0,1,2,45.0,10.0,4,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,7,0,0,0,1,0,0,0,0,3.494109581093994,4.386247666741134
432,19.182743997631558,1,2,38.0,12.0,6,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,3.543616132596203,4.108798111124364
433,50.53402725069284,3,2,86.0,18.0,13,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,16,0,0,1,0,0,0,0,0,1.3197495774016292,6.05886957367126
434,24.5,1,1,36.0,8.0,6,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,4.2059443904084235,5.671309561934389
435,41.44173237173923,3,1,62.3,16.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,3.8883448876932776,4.505089583698268
436,65.0,2,1,79.0,13.0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1.9976401873061382,7.98557521100226
437,18.586407795008814,1,0,40.0,15.0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,2.2555666966557624,3.3452880195062433
438,35.9326545068482,2,2,64.0,20.0,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,1,0,0,0,0,3.2249835845821444,4.3416951665121735
439,19.03745542907855,2,1,45.0,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,4.40794075100295,4.480776999814565
440,40.0,2,3,70.0,20.0,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,17,0,0,0,0,1,0,0,0,0.44938633664019545,3.2819220169749994
441,25.0,1,2,36.0,8.0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,5.310468367591183,8.26519549469027
442,32.0,2,1,62.0,20.0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,2.281799896726774,4.563606458880524
443,18.0,1,1,24.0,4.0,4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,6.0349072972031115,10.937338671974379
444,20.767355560129715,2,2,50.0,33.0,3,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0.5024538298711135,5.5870616666580375
445,20.0,1,2,25.0,3.666600093215476,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,14,0,0,0,0,0,1,0,1,0.8145239399092962,3.8187084321993474
446,26.311712589299372,2,2,49.0,10.0,3,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,20,0,0,0,1,0,0,0,0,2.394310122808491,3.0312570856133956
447,20.0,1,2,51.0,10.0,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,2.3056750183255903,3.706837717707927
448,11.1,1,2,29.8,7.396226414699006,19,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,24,1,0,0,0,0,0,0,0,0.4331410880791113,5.133562358748695
449,26.946564885496183,2,1,52.0,10.0,3,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,1,0,2.744348859869097,7.634376025833836
450,18.480506146704084,1,2,34.0,8.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,1.155160672265139,3.7202767308822895
451,21.333333333333336,1,1,43.0,10.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,1.1479930704963777,5.739734552949923
452,40.0,3,2,64.0,14.0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,1,0,0,0,1.2884753414285195,6.183038916939815
453,19.854062896518272,1,1,28.0,9.0,5,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,9,0,0,1,0,0,0,0,0,0.4726667585823755,5.828774727841765
454,27.485037336741648,2,1,52.0,9.0,6,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,9,0,0,1,0,0,0,0,0,0.30361284395167126,7.652489731017078
455,18.0,1,2,36.0,9.0,8,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,17,0,0,0,0,1,0,0,0,0.7187196912081669,4.09043544010903
456,52.59944849272335,2,3,88.0,20.0,5,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,17,0,1,0,0,0,0,0,0,0.11889941138717712,1.7588457693005621
457,15.0,1,1,20.0,3.0,4,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.5131563934094436,2.296379688266402
458,30.0,2,2,46.0,6.0,3,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0,8.560618801874725,12.384817012198454
459,33.0,2,2,42.0,9.0,2,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,1.4533175191134926,6.447914745581986
460,78.0,2,3,120.0,25.0,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,22,0,0,0,1,0,0,0,0,2.569911082008111,5.555920131510387
461,36.950293596443736,2,2,65.0,14.0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,5.310468367591183,8.26519549469027
462,19.093836321356058,2,3,45.0,15.0,23,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,24,0,0,0,0,0,1,0,0,0.6550155657202583,4.592724791244717
463,38.0,2,1,75.0,12.0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,1.1436619410793656,1.291390280130701
464,31.37364722395398,2,1,48.3,9.0,3,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0.6419338151205438,5.8297086334073365
465,10.5,1,2,13.5,3.0,5,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,9,0,0,1,0,0,0,0,0,0.9846640958513526,7.956195581533251
466,27.0,2,3,45.0,12.0,14,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,22,0,0,0,1,0,0,0,0,3.0380062741664915,3.7920075878911788
467,18.0,1,1,33.0,7.0,2,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,1.812337046247803,3.1491112379549935
468,23.0,1,2,33.0,6.0,4,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0.6493936816822855,4.371557547157592
469,37.64094583733114,1,2,56.0,14.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0.3354751039913495,2.132580213029869
470,36.0,1,2,40.0,15.0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0.9131704227513792,0.8612613191680216
471,24.40343301342636,1,2,42.0,8.0,3,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,9,0,0,0,0,0,1,0,0,1.0435622747574924,5.102847433191941
472,14.0,1,1,32.0,6.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0.49246940118680776,2.235635926186027
473,54.0,3,1,70.0,9.0,6,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,9,0,0,0,0,0,0,1,0,4.0660463680757735,8.929771880842397
474,29.0,2,2,70.0,14.0,12,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,13,0,1,0,0,0,0,0,0,1.352316627477168,2.0451471370090317
475,17.0,1,2,33.0,7.5,3,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,9,1,0,0,0,0,0,0,0,0.5075284435327845,5.793496535614877
476,22.0,1,2,47.0,15.0,5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,10,0,1,0,0,0,0,0,0,0.5561294031428116,0.5909045982059392
477,16.0,1,2,32.0,9.0,14,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,5.539210031525184,7.709232143467123
478,18.0,1,2,40.0,10.0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,18,0,0,0,1,0,0,0,0,1.33976800703198,3.5872662713419756
479,13.651129608523092,1,2,22.0,5.0,9,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,3.8134990998073626,8.207340721872464
480,80.0,3,3,100.0,20.0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,10,0,1,0,0,0,0,0,0,1.7485429817488993,2.058697531073214
481,25.0,2,1,45.0,10.0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0.8744931501368636,0.9532745931533356
482,53.14531664440609,3,2,66.0,9.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,1,0,0,0,0,3.9027026343970994,5.329230160015661
483,20.0,1,2,40.0,10.0,14,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,2.874135254176293,4.149350682026501
484,18.0,2,3,54.0,25.0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,8,1,0,0,0,0,0,0,0,2.715400568791758,4.2962643114838235
485,30.0,2,1,58.4,6.0,2,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,5,0,0,0,1,0,0,0,0,2.7737143613895507,5.3400576850562285
486,20.0,1,3,30.0,9.707570518158693,11,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,19,1,0,0,0,0,0,0,0,2.1515996651213483,4.6625676653026416
487,31.75,2,1,55.0,8.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1.3103186333830525,5.598212550239073
488,31.75,2,1,55.0,8.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1.3103186333830525,5.598212550239073
489,38.0,3,2,60.0,8.0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,0,4.81541843171605,5.293818811201071
490,26.6666429171808,1,3,60.0,25.0,6,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,22,0,0,0,1,0,0,0,0,3.3533350094557965,4.04232236468124
491,21.73097599052623,1,2,45.0,9.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0.2839260014671212,5.676911129029605
492,29.0,1,3,39.0,10.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,2.7714169499525703,6.911867120834008
493,29.0,1,1,39.0,10.0,4,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,10,0,0,0,1,0,0,0,0,1.4882740163423729,3.6541732647277785
494,45.0,2,3,70.0,15.0,3,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,1.1288451209827284,1.1712865852932675
495,32.0,2,1,45.0,8.0,3,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,5,0,1,0,0,0,0,0,0,1.2048675755646407,2.42671333954017
496,64.89604461619999,3,3,110.0,20.0,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,22,0,0,0,1,0,0,0,0,3.3533350094557965,4.04232236468124
497,18.0,1,1,33.0,7.0,7,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,4.156637729741687,6.094188076288342
498,30.0,1,1,45.0,10.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,1,3.981580380773239,6.886545033056677
499,28.0,1,1,43.0,10.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0.8248465842737608,1.7756593559919118
500,73.4928526722169,3,1,95.0,20.0,5,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,9,1,0,0,0,0,0,0,0,2.241371234710716,3.008185514258054
501,22.509702528695215,2,1,42.0,10.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,1,0,0,0,1.3950592224512521,6.346254362710221
502,14.0,1,2,21.0,7.0,3,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,1.5706961123249847,6.135050716809678
503,44.0,2,2,52.0,8.0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,1.7696150544762224,2.9417987686606484
504,19.0,1,2,36.0,10.0,9,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,1.4180147034694641,3.5956418684055227
505,12.79310344457111,1,1,17.8,3.3793103456508646,3,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,5,0,0,0,1,0,0,0,0,1.5120478598762903,6.018909802602753
506,22.68943236890271,1,3,43.3,8.0,17,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,23,0,0,1,0,0,0,0,0,0.9668254640567574,3.536174164654774
507,28.389413129978077,2,1,53.0,8.0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,0,12.028665713650202,15.894293077352415
508,29.0,2,2,44.0,6.0,3,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,5,1,0,0,0,0,0,0,0,4.647138512293657,5.231501278808505
509,30.0,2,2,65.0,14.0,2,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,10,1,0,0,0,0,0,0,0,3.325251234123786,4.001652053192547
510,41.01812841954238,2,3,60.0,15.0,8,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,19,0,1,0,0,0,0,0,0,1.8476941512953682,2.006897830776949
511,27.191051311904697,2,2,45.0,8.0,11,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,19,1,0,0,0,0,0,0,0,5.486855360059778,7.637919698606565
512,25.0,1,1,38.0,8.0,8,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,3.9263698019531397,7.29991198723012
513,20.0,1,1,41.0,9.0,4,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,10,0,0,0,1,0,0,0,0,1.3830980133480262,4.061545299737901
514,17.27027027027027,1,1,15.0,5.469387755102042,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1.8406084447862274,5.690191887700091
515,45.0,2,1,58.0,11.0,6,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,10,0,0,1,0,0,0,0,0,1.7261167636844288,8.19218730988458
516,35.058854382369766,2,1,60.0,15.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,4.418481818744528,4.885387371057416
517,38.0,2,3,48.0,7.0,3,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,0,0,1.8476941512953682,2.006897830776949
518,17.0,1,2,44.0,16.0,10,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,19,0,0,1,0,0,0,0,0,7.160755286832433,12.87349724569656
519,24.16165978778266,1,3,40.0,12.0,5,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,22,0,0,0,0,0,1,0,0,0.6160873641737703,3.09671969260571
520,45.0,3,2,70.0,8.0,2,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,9,0,0,1,0,0,0,0,0,1.1559107410248664,8.0832506544652
521,37.0,2,3,75.0,17.0,7,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,10,0,1,0,0,0,0,0,0,0.5688909393340741,1.5354686747955315
522,19.0,1,1,40.0,9.0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,1,3.150887848129479,6.901910942093818
523,35.0,1,3,43.0,8.0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,1.0280077132737075,2.6316556322065905
524,32.0,2,2,55.0,10.0,6,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0.4180989897682821,5.0133165704421
525,18.0,2,1,23.0,5.0,4,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,5,0,0,0,0,1,0,0,0,6.0349072972031115,10.937338671974379
526,14.581449382448225,1,2,30.0,9.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,3.2332122536563603,3.8257208672921115
527,20.0,1,2,30.0,7.5,8,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,25,0,0,0,1,0,0,0,0,2.3056750183255903,3.706837717707927
528,40.0,2,2,65.0,11.0,15,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,19,0,0,1,0,0,0,0,0,3.2778211988617874,7.145506663735181
529,20.854159294790488,1,2,38.0,10.0,6,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,9,0,0,0,0,0,1,0,0,0.7599355829089853,4.031278143896955
530,23.0749338639651,1,2,47.0,15.0,9,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,16,0,0,0,1,0,0,0,0,2.3692072403882682,3.244865553895588
531,74.8040990274294,4,1,140.0,15.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,2.715400568791758,4.2962643114838235
532,17.827516877825985,1,2,32.7,8.0,10,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,10,0,0,1,0,0,0,0,0,0.8752662101904001,2.869349629754819
533,30.0,1,1,40.0,7.0,5,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,1.6159378605473347,2.881190825546598
534,30.0,1,1,40.0,7.0,5,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,1.6159378605473347,2.881190825546598
535,40.0,2,2,55.0,10.0,16,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,24,1,0,0,0,0,0,0,0,0.48855757564131874,5.146086160714456
536,47.047338794949766,3,3,100.0,26.0,14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,19,0,0,1,0,0,0,0,0,1.2020948205070627,2.883961249047258
537,19.0,1,1,38.0,9.0,4,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,3.150887848129479,6.901910942093818
538,12.0,1,2,48.3,17.0,18,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,22,0,0,1,0,0,0,0,0,2.8545847875109907,6.915241418827295
539,17.83964254340907,1,2,35.0,7.0,18,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,5.740134657180866,7.569563267899716
540,28.0,1,2,40.0,5.0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,5.454432404815651,8.248401053017549
541,30.0,2,3,50.0,12.0,16,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,19,0,0,1,0,0,0,0,0,1.3838061203169014,5.786848322099387
542,20.0,1,2,36.0,10.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,2.909646489931484,7.131737222481588
543,20.0,1,2,42.0,13.0,5,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,1,0,3.7006448551988984,8.473233821017274
544,20.0,1,2,38.0,12.0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,3.2958642510247778,3.9093143898425025
545,20.0,1,1,45.0,12.0,5,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,8.309859309399922,10.3193598402514
546,15.0,1,1,20.0,10.0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,9,0,0,0,1,0,0,0,1,4.292554330336588,5.868381602737238
547,64.96333130946778,2,3,102.0,20.0,15,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,22,0,0,0,1,0,0,0,0,3.3533350094557965,4.04232236468124
548,19.340103085211517,1,2,38.0,14.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0.3027136373070168,3.617131552897367
549,18.0,1,3,40.0,10.0,5,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,10.402943282668373,10.824455806847874
